VARIABLES="Iteration""N_Residuals""Rate_Residuals""SpecificR_Max"
221 638 96.6667 152.227
222 638 96.6667 151.878
223 638 96.6667 151.53
224 638 96.6667 151.183
225 638 96.6667 150.837
226 638 96.6667 150.491
227 638 96.6667 150.146
228 638 96.6667 149.802
229 638 96.6667 149.458
230 638 96.6667 149.115
231 638 96.6667 148.773
232 638 96.6667 148.432
233 638 96.6667 148.092
234 638 96.6667 147.752
235 638 96.6667 147.413
236 638 96.6667 147.074
237 638 96.6667 146.737
238 638 96.6667 146.4
239 638 96.6667 146.064
240 638 96.6667 145.728
241 638 96.6667 145.393
242 638 96.6667 145.059
243 638 96.6667 144.726
244 638 96.6667 144.393
245 638 96.6667 144.061
246 638 96.6667 143.73
247 638 96.6667 143.4
248 638 96.6667 143.07
249 638 96.6667 142.741
250 638 96.6667 142.412
251 638 96.6667 142.085
252 638 96.6667 141.758
253 638 96.6667 141.431
254 638 96.6667 141.106
255 638 96.6667 140.781
256 638 96.6667 140.457
257 638 96.6667 140.133
258 638 96.6667 139.81
259 638 96.6667 139.488
260 638 96.6667 139.166
261 638 96.6667 138.846
262 638 96.6667 138.525
263 638 96.6667 138.206
264 638 96.6667 137.887
265 638 96.6667 137.569
266 638 96.6667 137.252
267 638 96.6667 136.935
268 638 96.6667 136.619
269 638 96.6667 136.303
270 638 96.6667 135.989
271 638 96.6667 135.675
272 638 96.6667 135.361
273 638 96.6667 135.048
274 638 96.6667 134.736
275 638 96.6667 134.425
276 638 96.6667 134.114
277 638 96.6667 133.804
278 638 96.6667 133.495
279 638 96.6667 133.186
280 638 96.6667 132.878
281 638 96.6667 132.57
282 638 96.6667 132.263
283 638 96.6667 131.957
284 638 96.6667 131.652
285 638 96.6667 131.347
286 638 96.6667 131.042
287 638 96.6667 130.739
288 638 96.6667 130.436
289 638 96.6667 130.134
290 638 96.6667 129.832
291 638 96.6667 129.531
292 638 96.6667 129.231
293 638 96.6667 128.931
294 638 96.6667 128.632
295 638 96.6667 128.333
296 638 96.6667 128.036
297 638 96.6667 127.738
298 638 96.6667 127.442
299 638 96.6667 127.146
300 638 96.6667 126.851
301 638 96.6667 126.556
302 638 96.6667 126.262
303 638 96.6667 125.969
304 638 96.6667 125.676
305 638 96.6667 125.384
306 638 96.6667 125.092
307 638 96.6667 124.801
308 638 96.6667 124.511
309 638 96.6667 124.221
310 638 96.6667 123.932
311 638 96.6667 123.644
312 638 96.6667 123.356
313 638 96.6667 123.069
314 638 96.6667 122.783
315 638 96.6667 122.497
316 638 96.6667 122.211
317 638 96.6667 121.927
318 638 96.6667 121.643
319 638 96.6667 121.359
320 638 96.6667 121.076
321 638 96.6667 120.794
322 638 96.6667 120.513
323 638 96.6667 120.231
324 638 96.6667 119.951
325 638 96.6667 119.671
326 638 96.6667 119.392
327 638 96.6667 119.113
328 638 96.6667 118.835
329 638 96.6667 118.558
330 638 96.6667 118.281
331 638 96.6667 118.005
332 638 96.6667 117.729
333 638 96.6667 117.454
334 638 96.6667 117.18
335 638 96.6667 116.906
336 638 96.6667 116.633
337 638 96.6667 116.36
338 638 96.6667 116.088
339 638 96.6667 115.817
340 638 96.6667 115.546
341 638 96.6667 115.276
342 638 96.6667 115.006
343 638 96.6667 114.737
344 638 96.6667 114.468
345 638 96.6667 114.201
346 638 96.6667 113.933
347 638 96.6667 113.666
348 638 96.6667 113.4
349 638 96.6667 113.135
350 638 96.6667 112.87
351 638 96.6667 112.605
352 638 96.6667 112.341
353 638 96.6667 112.078
354 638 96.6667 111.815
355 638 96.6667 111.553
356 638 96.6667 111.292
357 638 96.6667 111.031
358 638 96.6667 110.77
359 638 96.6667 110.51
360 638 96.6667 110.251
361 638 96.6667 109.992
362 638 96.6667 109.734
363 638 96.6667 109.477
364 638 96.6667 109.22
365 638 96.6667 108.963
366 638 96.6667 108.707
367 638 96.6667 108.452
368 638 96.6667 108.197
369 638 96.6667 107.943
370 638 96.6667 107.69
371 638 96.6667 107.436
372 638 96.6667 107.184
373 638 96.6667 106.932
374 638 96.6667 106.681
375 638 96.6667 106.43
376 638 96.6667 106.179
377 638 96.6667 105.93
378 638 96.6667 105.68
379 638 96.6667 105.432
380 638 96.6667 105.184
381 638 96.6667 104.936
382 638 96.6667 104.689
383 638 96.6667 104.443
384 638 96.6667 104.197
385 638 96.6667 103.951
386 638 96.6667 103.707
387 638 96.6667 103.462
388 638 96.6667 103.219
389 638 96.6667 102.975
390 638 96.6667 102.733
391 638 96.6667 102.491
392 638 96.6667 102.249
393 638 96.6667 102.008
394 638 96.6667 101.767
395 638 96.6667 101.527
396 638 96.6667 101.288
397 638 96.6667 101.049
398 638 96.6667 100.811
399 638 96.6667 100.573
400 638 96.6667 100.335
401 638 96.6667 100.099
402 638 96.6667 99.8623
403 638 96.6667 99.6266
404 638 96.6667 99.3914
405 638 96.6667 99.1567
406 638 96.6667 98.9225
407 638 96.6667 98.6888
408 638 96.6667 98.4557
409 638 96.6667 98.2231
410 638 96.6667 97.991
411 638 96.6667 97.7594
412 638 96.6667 97.5284
413 638 96.6667 97.2978
414 638 96.6667 97.0678
415 638 96.6667 96.8383
416 638 96.6667 96.6093
417 638 96.6667 96.3808
418 638 96.6667 96.1528
419 638 96.6667 95.9254
420 638 96.6667 95.6984
421 638 96.6667 95.472
422 638 96.6667 95.246
423 638 96.6667 95.0206
424 638 96.6667 94.7957
425 638 96.6667 94.5712
426 638 96.6667 94.3473
427 638 96.6667 94.1239
428 638 96.6667 93.901
429 638 96.6667 93.6786
430 638 96.6667 93.4567
431 638 96.6667 93.2353
432 638 96.6667 93.0143
433 638 96.6667 92.7939
434 638 96.6667 92.574
435 638 96.6667 92.3546
436 638 96.6667 92.1356
437 638 96.6667 91.9172
438 638 96.6667 91.6992
439 638 96.6667 91.4818
440 638 96.6667 91.2648
441 638 96.6667 91.0483
442 638 96.6667 90.8323
443 638 96.6667 90.6168
444 638 96.6667 90.4018
445 638 96.6667 90.1873
446 638 96.6667 89.9733
447 638 96.6667 89.7597
448 638 96.6667 89.5466
449 638 96.6667 89.334
450 638 96.6667 89.1219
451 638 96.6667 88.9103
452 638 96.6667 88.6991
453 638 96.6667 88.4884
454 638 96.6667 88.2782
455 638 96.6667 88.0685
456 638 96.6667 87.8592
457 638 96.6667 87.6504
458 638 96.6667 87.4421
459 638 96.6667 87.2343
460 638 96.6667 87.0269
461 638 96.6667 86.8201
462 638 96.6667 86.6136
463 638 96.6667 86.4077
464 638 96.6667 86.2022
465 638 96.6667 85.9972
466 638 96.6667 85.7926
467 638 96.6667 85.5885
468 638 96.6667 85.3849
469 638 96.6667 85.1817
470 638 96.6667 84.979
471 638 96.6667 84.7768
472 638 96.6667 84.575
473 638 96.6667 84.3737
474 638 96.6667 84.1728
475 638 96.6667 83.9724
476 638 96.6667 83.7725
477 638 96.6667 83.573
478 638 96.6667 83.374
479 638 96.6667 83.1754
480 638 96.6667 82.9772
481 638 96.6667 82.7796
482 638 96.6667 82.5823
483 638 96.6667 82.3856
484 638 96.6667 82.1892
485 638 96.6667 81.9933
486 638 96.6667 81.7979
487 638 96.6667 81.6029
488 638 96.6667 81.4084
489 638 96.6667 81.2143
490 638 96.6667 81.0206
491 638 96.6667 80.8274
492 638 96.6667 80.6347
493 638 96.6667 80.4423
494 638 96.6667 80.2504
495 638 96.6667 80.059
496 638 96.6667 79.868
497 638 96.6667 79.6774
498 638 96.6667 79.4873
499 638 96.6667 79.2976
500 638 96.6667 79.1083
501 638 96.6667 78.9195
502 638 96.6667 78.7311
503 638 96.6667 78.5431
504 638 96.6667 78.3556
505 638 96.6667 78.1685
506 638 96.6667 77.9818
507 638 96.6667 77.7956
508 638 96.6667 77.6097
509 638 96.6667 77.4243
510 638 96.6667 77.2394
511 638 96.6667 77.0548
512 638 96.6667 76.8707
513 638 96.6667 76.687
514 638 96.6667 76.5038
515 638 96.6667 76.3209
516 638 96.6667 76.1385
517 638 96.6667 75.9565
518 638 96.6667 75.7749
519 638 96.6667 75.5937
520 638 96.6667 75.4129
521 638 96.6667 75.2326
522 638 96.6667 75.0527
523 638 96.6667 74.8732
524 638 96.6667 74.6941
525 638 96.6667 74.5154
526 638 96.6667 74.3371
527 638 96.6667 74.1593
528 638 96.6667 73.9818
529 638 96.6667 73.8048
530 638 96.6667 73.6282
531 638 96.6667 73.4519
532 638 96.6667 73.2761
533 638 96.6667 73.1007
534 638 96.6667 72.9257
535 638 96.6667 72.7511
536 638 96.6667 72.5769
537 638 96.6667 72.4031
538 638 96.6667 72.2297
539 638 96.6667 72.0567
540 638 96.6667 71.8841
541 638 96.6667 71.7119
542 638 96.6667 71.5401
543 638 96.6667 71.3687
544 638 96.6667 71.1977
545 638 96.6667 71.0271
546 638 96.6667 70.8569
547 638 96.6667 70.6871
548 638 96.6667 70.5177
549 638 96.6667 70.3487
550 638 96.6667 70.18
551 638 96.6667 70.0118
552 638 96.6667 69.8439
553 638 96.6667 69.6765
554 638 96.6667 69.5094
555 638 96.6667 69.3427
556 638 96.6667 69.1764
557 638 96.6667 69.0105
558 638 96.6667 68.8449
559 638 96.6667 68.6798
560 638 96.6667 68.515
561 638 96.6667 68.3507
562 638 96.6667 68.1867
563 638 96.6667 68.023
564 638 96.6667 67.8598
565 638 96.6667 67.6969
566 638 96.6667 67.5345
567 638 96.6667 67.3724
568 638 96.6667 67.2106
569 638 96.6667 67.0493
570 638 96.6667 66.8883
571 638 96.6667 66.7277
572 638 96.6667 66.5675
573 638 96.6667 66.4076
574 638 96.6667 66.2481
575 638 96.6667 66.089
576 638 96.6667 65.9303
577 638 96.6667 65.7719
578 638 96.6667 65.6139
579 638 96.6667 65.4563
580 638 96.6667 65.299
581 638 96.6667 65.1421
582 638 96.6667 64.9856
583 638 96.6667 64.8294
584 638 96.6667 64.6736
585 638 96.6667 64.5182
586 638 96.6667 64.3631
587 638 96.6667 64.2084
588 638 96.6667 64.0541
589 638 96.6667 63.9001
590 638 96.6667 63.7464
591 638 96.6667 63.5932
592 638 96.6667 63.4402
593 638 96.6667 63.2877
594 638 96.6667 63.1355
595 638 96.6667 62.9836
596 638 96.6667 62.8321
597 638 96.6667 62.681
598 638 96.6667 62.5302
599 638 96.6667 62.3798
600 638 96.6667 62.2297
601 638 96.6667 62.08
602 638 96.6667 61.9306
603 638 96.6667 61.7816
604 638 96.6667 61.6329
605 638 96.6667 61.4846
606 638 96.6667 61.3366
607 638 96.6667 61.1889
608 638 96.6667 61.0416
609 638 96.6667 60.8947
610 638 96.6667 60.7481
611 638 96.6667 60.6018
612 638 96.6667 60.4559
613 638 96.6667 60.3103
614 638 96.6667 60.1651
615 638 96.6667 60.0202
616 638 96.6667 59.8757
617 638 96.6667 59.7314
618 638 96.6667 59.5876
619 638 96.6667 59.444
620 638 96.6667 59.3008
621 638 96.6667 59.158
622 638 96.6667 59.0154
623 638 96.6667 58.8732
624 638 96.6667 58.7314
625 638 96.6667 58.5899
626 638 96.6667 58.4487
627 638 96.6667 58.3078
628 638 96.6667 58.1673
629 638 96.6667 58.0271
630 638 96.6667 57.8872
631 638 96.6667 57.7476
632 638 96.6667 57.6084
633 638 96.6667 57.4695
634 638 96.6667 57.331
635 638 96.6667 57.1927
636 638 96.6667 57.0548
637 638 96.6667 56.9172
638 638 96.6667 56.78
639 638 96.6667 56.643
640 638 96.6667 56.5064
641 638 96.6667 56.3701
642 638 96.6667 56.2342
643 638 96.6667 56.0985
644 638 96.6667 55.9632
645 638 96.6667 55.8281
646 638 96.6667 55.6934
647 638 96.6667 55.5591
648 638 96.6667 55.425
649 638 96.6667 55.2913
650 638 96.6667 55.1578
651 638 96.6667 55.0247
652 638 96.6667 54.8919
653 638 96.6667 54.7594
654 638 96.6667 54.6272
655 638 96.6667 54.4954
656 638 96.6667 54.3638
657 638 96.6667 54.2326
658 638 96.6667 54.1016
659 638 96.6667 53.971
660 638 96.6667 53.8407
661 638 96.6667 53.7107
662 638 96.6667 53.581
663 638 96.6667 53.4516
664 638 96.6667 53.3225
665 638 96.6667 53.1937
666 638 96.6667 53.0652
667 638 96.6667 52.937
668 638 96.6667 52.8091
669 638 96.6667 52.6816
670 638 96.6667 52.5543
671 638 96.6667 52.4273
672 638 96.6667 52.3006
673 638 96.6667 52.1743
674 638 96.6667 52.0482
675 638 96.6667 51.9224
676 638 96.6667 51.7969
677 638 96.6667 51.6718
678 638 96.6667 51.5469
679 638 96.6667 51.4223
680 638 96.6667 51.298
681 638 96.6667 51.174
682 638 96.6667 51.0503
683 638 96.6667 50.9269
684 638 96.6667 50.8037
685 638 96.6667 50.6809
686 638 96.6667 50.5584
687 638 96.6667 50.4361
688 638 96.6667 50.3142
689 638 96.6667 50.1925
690 638 96.6667 50.0711
691 638 96.6667 49.95
692 638 96.6667 49.8292
693 638 96.6667 49.7087
694 638 96.6667 49.5885
695 638 96.6667 49.4685
696 638 96.6667 49.3488
697 638 96.6667 49.2295
698 638 96.6667 49.1104
699 638 96.6667 48.9915
700 638 96.6667 48.873
701 638 96.6667 48.7547
702 638 96.6667 48.6368
703 638 96.6667 48.5191
704 638 96.6667 48.4017
705 638 96.6667 48.2845
706 638 96.6667 48.1677
707 638 96.6667 48.0511
708 638 96.6667 47.9348
709 638 96.6667 47.8188
710 638 96.6667 47.703
711 638 96.6667 47.5875
712 638 96.6667 47.4723
713 638 96.6667 47.3574
714 638 96.6667 47.2427
715 638 96.6667 47.1284
716 638 96.6667 47.0142
717 638 96.6667 46.9004
718 638 96.6667 46.7868
719 638 96.6667 46.6735
720 638 96.6667 46.5605
721 638 96.6667 46.4477
722 638 96.6667 46.3353
723 638 96.6667 46.223
724 638 96.6667 46.1111
725 638 96.6667 45.9994
726 638 96.6667 45.888
727 638 96.6667 45.7768
728 638 96.6667 45.6659
729 638 96.6667 45.5553
730 638 96.6667 45.4449
731 638 96.6667 45.3348
732 638 96.6667 45.2249
733 638 96.6667 45.1154
734 638 96.6667 45.006
735 638 96.6667 44.897
736 638 96.6667 44.7882
737 638 96.6667 44.6796
738 638 96.6667 44.5713
739 638 96.6667 44.4633
740 638 96.6667 44.3555
741 638 96.6667 44.248
742 638 96.6667 44.1408
743 638 96.6667 44.0338
744 638 96.6667 43.927
745 638 96.6667 43.8205
746 638 96.6667 43.7143
747 638 96.6667 43.6083
748 638 96.6667 43.5026
749 638 96.6667 43.3971
750 638 96.6667 43.2919
751 638 96.6667 43.1869
752 638 96.6667 43.0822
753 638 96.6667 42.9777
754 638 96.6667 42.8735
755 638 96.6667 42.7695
756 638 96.6667 42.6658
757 638 96.6667 42.5623
758 638 96.6667 42.459
759 638 96.6667 42.356
760 638 96.6667 42.2533
761 638 96.6667 42.1508
762 638 96.6667 42.0485
763 638 96.6667 41.9465
764 638 96.6667 41.8448
765 638 96.6667 41.7433
766 638 96.6667 41.642
767 638 96.6667 41.5409
768 638 96.6667 41.4401
769 638 96.6667 41.3396
770 638 96.6667 41.2393
771 638 96.6667 41.1392
772 638 96.6667 41.0393
773 638 96.6667 40.9397
774 638 96.6667 40.8404
775 638 96.6667 40.7413
776 638 96.6667 40.6424
777 638 96.6667 40.5437
778 638 96.6667 40.4453
779 638 96.6667 40.3471
780 638 96.6667 40.2492
781 638 96.6667 40.1515
782 638 96.6667 40.054
783 638 96.6667 39.9568
784 638 96.6667 39.8598
785 638 96.6667 39.763
786 638 96.6667 39.6664
787 638 96.6667 39.5701
788 638 96.6667 39.474
789 638 96.6667 39.3782
790 638 96.6667 39.2826
791 638 96.6667 39.1872
792 638 96.6667 39.092
793 638 96.6667 38.997
794 638 96.6667 38.9023
795 638 96.6667 38.8078
796 638 96.6667 38.7136
797 638 96.6667 38.6196
798 638 96.6667 38.5257
799 638 96.6667 38.4322
800 638 96.6667 38.3388
801 638 96.6667 38.2457
802 638 96.6667 38.1528
803 638 96.6667 38.0601
804 638 96.6667 37.9676
805 638 96.6667 37.8753
806 638 96.6667 37.7833
807 638 96.6667 37.6915
808 638 96.6667 37.5999
809 638 96.6667 37.5086
810 638 96.6667 37.4174
811 638 96.6667 37.3265
812 638 96.6667 37.2358
813 638 96.6667 37.1453
814 638 96.6667 37.055
815 638 96.6667 36.965
816 638 96.6667 36.8751
817 638 96.6667 36.7855
818 638 96.6667 36.6961
819 638 96.6667 36.6069
820 638 96.6667 36.5179
821 638 96.6667 36.4291
822 638 96.6667 36.3406
823 638 96.6667 36.2522
824 638 96.6667 36.1641
825 638 96.6667 36.0762
826 638 96.6667 35.9885
827 638 96.6667 35.901
828 638 96.6667 35.8137
829 638 96.6667 35.7266
830 638 96.6667 35.6397
831 638 96.6667 35.553
832 638 96.6667 35.4666
833 636 96.3636 35.3803
834 636 96.3636 35.2943
835 636 96.3636 35.2085
836 636 96.3636 35.1228
837 636 96.3636 35.0374
838 636 96.3636 34.9522
839 636 96.3636 34.8672
840 636 96.3636 34.7824
841 636 96.3636 34.6978
842 636 96.3636 34.6134
843 636 96.3636 34.5292
844 636 96.3636 34.4452
845 636 96.3636 34.3614
846 636 96.3636 34.2778
847 636 96.3636 34.1944
848 636 96.3636 34.1112
849 636 96.3636 34.0282
850 636 96.3636 33.9455
851 636 96.3636 33.8629
852 636 96.3636 33.7805
853 636 96.3636 33.6983
854 636 96.3636 33.6163
855 636 96.3636 33.5345
856 636 96.3636 33.4529
857 636 96.3636 33.3715
858 636 96.3636 33.2903
859 636 96.3636 33.2093
860 636 96.3636 33.1284
861 636 96.3636 33.0478
862 636 96.3636 32.9674
863 636 96.3636 32.8871
864 636 96.3636 32.8071
865 636 96.3636 32.7272
866 636 96.3636 32.6476
867 636 96.3636 32.5681
868 636 96.3636 32.4888
869 636 96.3636 32.4098
870 636 96.3636 32.3309
871 636 96.3636 32.2521
872 636 96.3636 32.1736
873 636 96.3636 32.0953
874 636 96.3636 32.0172
875 636 96.3636 31.9392
876 636 96.3636 31.8615
877 636 96.3636 31.7839
878 636 96.3636 31.7065
879 636 96.3636 31.6293
880 636 96.3636 31.5523
881 636 96.3636 31.4754
882 636 96.3636 31.3988
883 636 96.3636 31.3223
884 636 96.3636 31.2461
885 636 96.3636 31.17
886 636 96.3636 31.0941
887 636 96.3636 31.0183
888 636 96.3636 30.9428
889 636 96.3636 30.8674
890 636 96.3636 30.7923
891 636 96.3636 30.7173
892 636 96.3636 30.6424
893 636 96.3636 30.5678
894 636 96.3636 30.4933
895 636 96.3636 30.4191
896 636 96.3636 30.345
897 636 96.3636 30.271
898 636 96.3636 30.1973
899 636 96.3636 30.1237
900 636 96.3636 30.0504
901 636 96.3636 29.9771
902 636 96.3636 29.9041
903 636 96.3636 29.8313
904 636 96.3636 29.7586
905 636 96.3636 29.6861
906 636 96.3636 29.6137
907 636 96.3636 29.5416
908 636 96.3636 29.4696
909 636 96.3636 29.3978
910 636 96.3636 29.3262
911 636 96.3636 29.2547
912 636 96.3636 29.1834
913 636 96.3636 29.1123
914 636 96.3636 29.0413
915 636 96.3636 28.9706
916 636 96.3636 28.9
917 636 96.3636 28.8295
918 636 96.3636 28.7593
919 636 96.3636 28.6892
920 636 96.3636 28.6193
921 636 96.3636 28.5495
922 636 96.3636 28.4799
923 636 96.3636 28.4105
924 636 96.3636 28.3412
925 636 96.3636 28.2722
926 636 96.3636 28.2032
927 636 96.3636 28.1345
928 636 96.3636 28.0659
929 636 96.3636 27.9975
930 636 96.3636 27.9292
931 636 96.3636 27.8611
932 636 96.3636 27.7932
933 636 96.3636 27.7255
934 636 96.3636 27.6579
935 636 96.3636 27.5904
936 636 96.3636 27.5232
937 636 96.3636 27.4561
938 636 96.3636 27.3891
939 636 96.3636 27.3223
940 636 96.3636 27.2557
941 636 96.3636 27.1893
942 636 96.3636 27.123
943 636 96.3636 27.0568
944 636 96.3636 26.9908
945 636 96.3636 26.925
946 636 96.3636 26.8594
947 636 96.3636 26.7938
948 636 96.3636 26.7285
949 636 96.3636 26.6633
950 636 96.3636 26.5983
951 636 96.3636 26.5334
952 636 96.3636 26.4687
953 636 96.3636 26.4041
954 636 96.3636 26.3397
955 636 96.3636 26.2755
956 634 96.0606 26.2114
957 634 96.0606 26.1475
958 634 96.0606 26.0837
959 634 96.0606 26.0201
960 634 96.0606 25.9566
961 634 96.0606 25.8933
962 634 96.0606 25.8301
963 634 96.0606 25.7671
964 634 96.0606 25.7042
965 634 96.0606 25.6415
966 634 96.0606 25.579
967 634 96.0606 25.5166
968 634 96.0606 25.4543
969 634 96.0606 25.3922
970 634 96.0606 25.3303
971 634 96.0606 25.2685
972 634 96.0606 25.2068
973 634 96.0606 25.1453
974 634 96.0606 25.084
975 634 96.0606 25.0227
976 634 96.0606 24.9617
977 634 96.0606 24.9008
978 634 96.0606 24.84
979 634 96.0606 24.7794
980 634 96.0606 24.7189
981 634 96.0606 24.6586
982 632 95.7576 24.5984
983 632 95.7576 24.5384
984 630 95.4545 24.4785
985 630 95.4545 24.4188
986 630 95.4545 24.3592
987 630 95.4545 24.2997
988 630 95.4545 24.2404
989 630 95.4545 24.1813
990 630 95.4545 24.1222
991 630 95.4545 24.0634
992 630 95.4545 24.0046
993 630 95.4545 23.946
994 630 95.4545 23.8876
995 628 95.1515 23.8293
996 628 95.1515 23.7711
997 628 95.1515 23.7131
998 628 95.1515 23.6552
999 628 95.1515 23.5975
1000 628 95.1515 23.5399
1001 628 95.1515 23.4824
1002 628 95.1515 23.4251
1003 628 95.1515 23.3679
1004 628 95.1515 23.3108
1005 628 95.1515 23.2539
1006 628 95.1515 23.1972
1007 628 95.1515 23.1405
1008 628 95.1515 23.084
1009 628 95.1515 23.0277
1010 628 95.1515 22.9714
1011 628 95.1515 22.9154
1012 626 94.8485 22.8594
1013 626 94.8485 22.8036
1014 626 94.8485 22.7479
1015 626 94.8485 22.6924
1016 626 94.8485 22.637
1017 626 94.8485 22.5817
1018 626 94.8485 22.5265
1019 626 94.8485 22.4715
1020 626 94.8485 22.4167
1021 626 94.8485 22.3619
1022 626 94.8485 22.3073
1023 626 94.8485 22.2528
1024 626 94.8485 22.1985
