VARIABLES="X""Y""dispX""dispY""sigmaxx""sigmayy""sigmaxy""ResiX""ResiY""ReX""ReY"
0.348287 0.548813 4.38794e-08 7.01981e-08 13547.2 -666.415 -14426.3 44.9023 74.5717 0.449023 0.745717
0.31314 0.569599 3.94413e-08 7.19053e-08 14966.3 -1882.22 -13244.7 40.3287 77.4754 0.403287 0.774754
0.276757 0.588138 3.50006e-08 7.45522e-08 16680.8 -3669.04 -12251.6 35.9552 81.3468 0.359552 0.813468
0.239281 0.604355 3.01882e-08 7.63439e-08 18060.1 -4877.69 -10802.1 30.9656 84.3261 0.309656 0.843261
0.200861 0.618187 2.55574e-08 7.82321e-08 19282.8 -6270.71 -9487.75 26.4694 87.6816 0.264694 0.876816
0.161648 0.629579 2.05938e-08 7.95003e-08 20426.5 -7314.9 -7650.24 21.24 90.175 0.2124 0.90175
0.121798 0.638487 1.58636e-08 8.12404e-08 21228.4 -8175.66 -6091.41 16.285 92.985 0.16285 0.92985
0.0814666 0.644875 1.04441e-08 8.14329e-08 22254.9 -8270.22 -3834.01 10.8343 94.5298 0.108343 0.945298
0.0408139 0.648717 5.19526e-09 8.25174e-08 22626.5 -9532.7 -2255.48 5.34875 96.2985 0.0534875 0.962985
0 0.65 0 8.2411e-08 22602 -9521.18 3.44314 0 3.44314 0 0.573856
0.7 0 7.91146e-08 0 -7031.86 20541.3 3.39595 3.39595 0 0.565991 0
0.698816 0.0407014 7.91945e-08 4.60961e-09 -7116.47 20321.3 -1824.96 94.9694 4.93201 0.949694 0.0493201
0.695267 0.081265 7.83365e-08 9.1733e-09 -6224.82 20021.4 -3390.81 93.3606 9.9267 0.933606 0.099267
0.689365 0.121554 7.79586e-08 1.36624e-08 -6144.45 19780.3 -4648.98 91.9249 14.749 0.919249 0.14749
0.681131 0.161431 7.67365e-08 1.80758e-08 -5515.45 18893.9 -6338.74 89.6861 19.502 0.896861 0.19502
0.670593 0.200762 7.60349e-08 2.27527e-08 -4537.49 18260.4 -7567.32 87.5459 24.1562 0.875459 0.241562
0.657785 0.239414 7.41819e-08 2.69052e-08 -3649.8 17210 -8824.07 84.6408 28.6841 0.846408 0.286841
